id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,Z-7_MA_AA,Z-8_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,I-7_MA_AA,I-8_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,T-7_MA_AA,T-8_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,S-7_MA_AA,S-8_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA,chi-7_MA_AA,chi-8_MA_AA,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,Z-7_MD_AA,Z-8_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,I-7_MD_AA,I-8_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,T-7_MD_AA,T-8_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,S-7_MD_AA,S-8_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA,chi-7_MD_AA,chi-8_MD_AA,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,Z-7_FA_AA,Z-8_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,I-7_FA_AA,I-8_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,T-7_FA_AA,T-8_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,S-7_FA_AA,S-8_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA,chi-7_FA_AA,chi-8_FA_AA,target_barrier
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929,3311,3850,4697,3234,1848,231,0,0,1,4,8,16,12,9,3,0,0,16,48,96,112,96,60,12,0,0,1.988,5.048,8.136,11.59,8.798,5.71,1.311,0,0,4.84,21.934,46.838,82.896,62.7,45.87,14.52,0,0,0,265,566,1171,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,24,21,9,0,0,0,2.06,5.51,14.34,10.68,8.64,3.3,0,0,0,-1.17,-3.69,-2.48,-2.1,-1.05,0,0,0,7600,9658,12694,15806,14742,13030,8982,5292,1944,53,110,186,266,362,404,498,516,312,296,766,1188,1538,1782,2096,2142,1530,636,20.883,53.049,83.483,112.887,136.312,156.078,159.455,120.717,56.435,307.881,660.458,1073.005,1542.908,2109.101,2470.484,2952.102,2874.084,1653.909,11.4
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929,4543,3388,3465,3234,1848,231,0,0,1,6,7,15,12,9,3,0,0,36,102,132,162,144,90,18,0,0,1.988,6.909,7.106,10.11,8.798,5.71,1.311,0,0,4.84,37.07,41.228,77.22,62.7,45.87,14.52,0,0,0,403,495,1110,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,19,20,63,48,39,15,0,0,0,3.56,4.83,13.98,10.68,8.64,3.3,0,0,0,-3.65,-3.34,-2.1,-2.1,-1.05,0,0,0,7436,12070,12826,14318,14502,12426,7806,3756,1140,53,114,196,286,402,408,480,486,288,324,886,1364,1818,2040,2244,2154,1452,594,20.119,56.076,88.381,119.041,141.855,151.499,145.98,104.155,46.573,318.39,703.898,1165.123,1754.075,2460.744,2586.936,2912.532,2711.505,1512.663,5.2
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929,3388,3465,3465,3234,1848,231,0,0,1,4,8,15,12,9,3,0,0,16,48,92,108,96,60,12,0,0,1.988,4.977,7.544,10.11,8.798,5.71,1.311,0,0,4.84,22.814,46.068,77.22,62.7,45.87,14.52,0,0,0,264,571,1110,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,9,33,24,21,9,0,0,0,2.11,5.93,13.98,10.68,8.64,3.3,0,0,0,-1.57,-3.34,-2.1,-2.1,-1.05,0,0,0,7324,9552,11772,13070,13240,11256,7170,3714,1146,52,108,184,264,356,390,468,492,294,292,758,1176,1510,1718,1998,2040,1452,600,19.275,50.747,80.52,107.011,125.334,138.847,138.752,104.118,47.149,302.154,648.692,1061.323,1541.697,2088.304,2372.016,2767.716,2717.709,1541.703,14.7
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929,4004,3465,3465,3234,1848,231,0,0,1,4,8,15,12,9,3,0,0,16,48,92,108,96,60,12,0,0,1.988,5.527,7.544,10.11,8.798,5.71,1.311,0,0,4.84,20.922,46.068,77.22,62.7,45.87,14.52,0,0,0,256,571,1110,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,9,33,24,21,9,0,0,0,1.72,5.93,13.98,10.68,8.64,3.3,0,0,0,-0.71,-3.34,-2.1,-2.1,-1.05,0,0,0,7516,10800,12348,13774,13960,11928,7554,3762,1146,52,108,184,264,356,390,468,492,294,292,758,1176,1510,1718,1998,2040,1452,600,19.942,52.089,82.759,110.942,130.927,143.714,141.911,104.843,47.149,296.977,641.124,1049.403,1509.464,2027.932,2322.996,2731.854,2706.357,1541.703,5.7
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,5929,4081,2772,3465,3234,1848,231,0,0,1,5,6,15,12,9,3,0,0,25,65,105,135,120,75,15,0,0,1.988,5.781,6.176,10.11,8.798,5.71,1.311,0,0,4.84,31.57,33.66,77.22,62.7,45.87,14.52,0,0,0,332,426,1110,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,12,9,48,36,30,12,0,0,0,2.95,4.08,13.98,10.68,8.64,3.3,0,0,0,-3.35,-2.1,-2.1,-2.1,-1.05,0,0,0,7340,10922,11082,13038,13386,11202,6846,3336,1092,51,108,186,264,360,354,438,462,282,300,792,1218,1566,1734,1968,1980,1398,588,19.069,51.946,80.846,106.529,124.601,132.051,131.263,97.321,45.345,301.321,651.068,1101.508,1579.191,2179.98,2202.948,2612.202,2535.057,1467.255,15.1
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929,5467,3311,3542,3234,1848,231,0,0,1,4,7,16,12,9,3,0,0,16,44,92,112,96,60,12,0,0,1.988,5.739,7.177,10.547,8.798,5.71,1.311,0,0,4.84,21.758,40.348,82.06,62.7,45.87,14.52,0,0,0,237,496,1186,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,5,36,24,21,9,0,0,0,1.57,4.78,15.08,10.68,8.64,3.3,0,0,0,-1.09,-2.94,-2.1,-2.1,-1.05,0,0,0,8470,13696,13420,15398,15640,13416,8388,3864,1182,52,108,184,260,348,372,474,498,306,292,754,1160,1472,1680,1992,2064,1494,630,20.348,52.374,83.339,111.883,132.462,144.574,144.326,106.885,49.177,296.49,642.78,1054.45,1497.022,1992.208,2229.456,2753.94,2728.353,1599.123,5.2
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929,4081,3311,3542,3234,1848,231,0,0,1,4,7,16,12,9,3,0,0,16,44,92,112,96,60,12,0,0,1.988,5.485,7.177,10.547,8.798,5.71,1.311,0,0,4.84,22.198,40.348,82.06,62.7,45.87,14.52,0,0,0,255,496,1186,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,5,36,24,21,9,0,0,0,1.75,4.78,15.08,10.68,8.64,3.3,0,0,0,-1.29,-2.94,-2.1,-2.1,-1.05,0,0,0,7534,10924,12124,13850,13984,11904,7524,3756,1182,52,108,184,260,348,372,474,498,306,292,754,1160,1472,1680,1992,2064,1494,630,19.949,51.867,82.306,110.051,129.769,142.327,142.868,106.55,49.177,297.714,643.66,1057.222,1504.358,2007.128,2240.856,2762.28,2730.993,1599.123,5.8
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929,3234,3773,3619,3234,1848,231,0,0,1,4,8,17,12,9,3,0,0,16,48,100,116,96,60,12,0,0,1.988,5.076,8.206,10.984,8.798,5.71,1.311,0,0,4.84,20.856,45.958,86.9,62.7,45.87,14.52,0,0,0,266,567,1262,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,7,39,24,21,9,0,0,0,2.04,5.46,16.18,10.68,8.64,3.3,0,0,0,-0.68,-3.29,-2.1,-2.1,-1.05,0,0,0,7318,9314,12268,13490,13560,11618,7592,4062,1266,54,112,188,268,368,418,530,540,330,300,774,1200,1566,1848,2198,2246,1608,672,20.07,52.567,83.153,112.163,134.641,152.785,154.267,115.793,53.045,305.574,665.201,1071.207,1527.006,2085.648,2477.012,3046.313,2954.676,1724.523,3.6
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929,3311,3773,4158,3234,1848,231,0,0,1,4,8,17,12,9,3,0,0,16,48,100,116,96,60,12,0,0,1.988,5.048,8.206,11.477,8.798,5.71,1.311,0,0,4.84,21.934,45.958,89.628,62.7,45.87,14.52,0,0,0,265,567,1255,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,7,39,24,21,9,0,0,0,2.06,5.46,15.83,10.68,8.64,3.3,0,0,0,-1.17,-3.29,-3.34,-2.1,-1.05,0,0,0,7394,9564,12440,14654,14156,12304,8284,4656,1602,54,112,188,268,368,418,530,540,330,300,774,1200,1566,1848,2198,2246,1608,672,20.381,52.993,83.523,112.946,136.351,156.098,159.341,120.124,55.88,315.306,676.18,1087.694,1550.436,2139.388,2550.425,3159.25,3031.824,1776.231,10.9
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929,3311,3773,4774,3234,1848,231,0,0,1,4,8,17,12,9,3,0,0,16,48,100,116,96,60,12,0,0,1.988,5.048,8.206,12.027,8.798,5.71,1.311,0,0,4.84,21.934,45.958,87.736,62.7,45.87,14.52,0,0,0,265,567,1247,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,7,39,24,21,9,0,0,0,2.06,5.46,15.44,10.68,8.64,3.3,0,0,0,-1.17,-3.29,-2.48,-2.1,-1.05,0,0,0,7586,9660,12552,15886,14732,12992,9020,5328,1986,54,112,188,268,368,418,530,540,330,300,774,1200,1566,1848,2198,2246,1608,672,21.048,53.562,84.076,114.046,138.59,160.068,165.176,124.991,59.039,310.129,671.794,1082.465,1546.652,2127.469,2518.88,3095.094,2982.804,1740.369,10.1
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929,4543,3311,3542,3234,1848,231,0,0,1,6,7,16,12,9,3,0,0,36,102,138,168,144,90,18,0,0,1.988,6.909,7.177,10.547,8.798,5.71,1.311,0,0,4.84,37.07,40.348,82.06,62.7,45.87,14.52,0,0,0,403,496,1186,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,19,19,68,48,39,15,0,0,0,3.56,4.78,15.08,10.68,8.64,3.3,0,0,0,-3.65,-2.94,-2.1,-2.1,-1.05,0,0,0,7422,12072,12684,14366,14536,12408,7812,3792,1182,54,116,198,288,412,420,510,510,306,328,894,1380,1860,2112,2340,2256,1530,630,20.284,56.589,88.975,120.332,144.878,154.932,151.049,108.429,49.177,320.638,715.234,1174.583,1752.315,2511.424,2626.176,3044.172,2820.225,1599.123,3.7
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929,3388,3388,3542,3234,1848,231,0,0,1,4,8,16,12,9,3,0,0,16,48,96,112,96,60,12,0,0,1.988,4.977,7.614,10.547,8.798,5.71,1.311,0,0,4.84,22.814,45.188,82.06,62.7,45.87,14.52,0,0,0,264,572,1186,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,24,21,9,0,0,0,2.11,5.88,15.08,10.68,8.64,3.3,0,0,0,-1.57,-2.94,-2.1,-2.1,-1.05,0,0,0,7310,9554,11630,13148,13242,11240,7176,3750,1188,53,110,186,266,362,404,498,516,312,296,766,1188,1538,1782,2096,2142,1530,636,19.44,51.261,81.114,108.165,127.539,142.472,143.821,108.392,49.753,304.402,660.028,1070.783,1545.121,2108.712,2420.936,2899.356,2826.429,1628.163,12.3
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929,3465,3311,3542,3234,1848,231,0,0,1,4,7,16,12,9,3,0,0,16,44,92,112,96,60,12,0,0,1.988,4.85,7.177,10.547,8.798,5.71,1.311,0,0,4.84,24.002,40.348,82.06,62.7,45.87,14.52,0,0,0,263,496,1186,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,5,36,24,21,9,0,0,0,2.2,4.78,15.08,10.68,8.64,3.3,0,0,0,-2.11,-2.94,-2.1,-2.1,-1.05,0,0,0,7326,9692,11548,13162,13248,11232,7140,3708,1182,52,108,184,260,348,372,474,498,306,292,754,1160,1472,1680,1992,2064,1494,630,19.233,50.598,79.723,105.47,123.037,136.711,139.223,105.713,49.177,303.569,647.268,1068.587,1534.436,2068.3,2287.596,2796.474,2741.817,1599.123,13.8
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929,5467,3311,3927,3465,1848,231,0,0,1,4,7,16,15,9,3,0,0,16,44,92,124,108,60,12,0,0,1.988,5.739,7.177,11.139,10.11,5.71,1.311,0,0,4.84,21.758,40.348,82.83,77.22,45.87,14.52,0,0,0,237,496,1181,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,5,33,33,21,9,0,0,0,1.57,4.78,14.66,13.98,8.64,3.3,0,0,0,-1.09,-2.94,-2.45,-2.1,-1.05,0,0,0,8508,13802,13528,16204,16752,14166,9054,4554,1674,55,114,196,266,354,390,510,588,378,310,790,1190,1508,1758,2172,2352,1800,864,21.073,54.328,85.85,114.425,137.89,154.465,158.496,125.463,64.185,312.673,678.568,1125.403,1532.222,2026.386,2337.054,2980.47,3211.623,1989.918,6.5
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929,4081,3311,3927,3465,1848,231,0,0,1,4,7,16,15,9,3,0,0,16,44,92,124,108,60,12,0,0,1.988,5.485,7.177,11.139,10.11,5.71,1.311,0,0,4.84,22.198,40.348,82.83,77.22,45.87,14.52,0,0,0,255,496,1181,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,5,33,33,21,9,0,0,0,1.75,4.78,14.66,13.98,8.64,3.3,0,0,0,-1.29,-2.94,-2.45,-2.1,-1.05,0,0,0,7572,11030,12232,14656,14916,12546,8190,4446,1674,55,114,196,266,354,390,510,588,378,310,790,1190,1508,1758,2172,2352,1800,864,20.674,53.821,84.817,112.593,135.046,151.884,157.038,125.128,64.185,313.897,679.448,1128.175,1539.558,2041.446,2351.094,2988.81,3214.263,1989.918,6.3
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929,3234,3773,4004,3465,1848,231,0,0,1,4,8,17,15,9,3,0,0,16,48,100,128,108,60,12,0,0,1.988,5.076,8.206,11.576,10.11,5.71,1.311,0,0,4.84,20.856,45.958,87.67,77.22,45.87,14.52,0,0,0,266,567,1257,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,7,36,33,21,9,0,0,0,2.04,5.46,15.76,13.98,8.64,3.3,0,0,0,-0.68,-3.29,-2.45,-2.1,-1.05,0,0,0,7356,9420,12376,14296,14382,12254,8304,4758,1758,57,118,200,274,374,436,572,636,402,318,810,1230,1602,1932,2396,2552,1920,906,20.795,54.521,85.663,114.705,139.675,162.415,170.055,134.947,68.054,321.756,700.989,1142.16,1562.206,2119.539,2580.983,3308.043,3466.986,2115.318,5.3
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929,3234,3850,3927,3465,1848,231,0,0,1,4,8,16,15,9,3,0,0,16,48,96,124,108,60,12,0,0,1.988,5.076,8.178,11.139,10.11,5.71,1.311,0,0,4.84,20.856,47.036,82.83,77.22,45.87,14.52,0,0,0,266,566,1181,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,33,21,9,0,0,0,2.04,5.48,14.66,13.98,8.64,3.3,0,0,0,-0.68,-3.78,-2.45,-2.1,-1.05,0,0,0,7368,9420,12518,14214,14396,12270,8292,4716,1716,56,116,198,272,368,422,540,606,384,314,802,1218,1574,1866,2288,2436,1836,870,20.67,54.04,85.154,113.716,137.692,158.943,164.87,130.34,65.506,319.655,692.268,1133.096,1559.318,2107.02,2537.184,3176.781,3332.979,2030.046,5.3
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929,3311,3773,4543,3465,1848,231,0,0,1,4,8,17,15,9,3,0,0,16,48,100,128,108,60,12,0,0,1.988,5.048,8.206,12.07,10.11,5.71,1.311,0,0,4.84,21.934,45.958,90.398,77.22,45.87,14.52,0,0,0,265,567,1250,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,7,36,33,21,9,0,0,0,2.06,5.46,15.41,13.98,8.64,3.3,0,0,0,-1.17,-3.29,-3.69,-2.1,-1.05,0,0,0,7432,9670,12548,15460,14988,12946,9066,5394,2094,57,118,200,274,374,436,572,636,402,318,810,1230,1602,1932,2396,2552,1920,906,21.106,54.947,86.033,115.488,141.368,165.691,175.423,139.929,70.889,331.489,711.968,1158.647,1585.636,2173.622,2660.864,3421.848,3560.502,2167.026,11.4
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929,3311,3773,5159,3465,1848,231,0,0,1,4,8,17,15,9,3,0,0,16,48,100,128,108,60,12,0,0,1.988,5.048,8.206,12.619,10.11,5.71,1.311,0,0,4.84,21.934,45.958,88.506,77.22,45.87,14.52,0,0,0,265,567,1242,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,7,36,33,21,9,0,0,0,2.06,5.46,15.02,13.98,8.64,3.3,0,0,0,-1.17,-3.29,-2.83,-2.1,-1.05,0,0,0,7624,9766,12660,16692,15564,13634,9882,6114,2478,57,118,200,274,374,436,572,636,402,318,810,1230,1602,1932,2396,2552,1920,906,21.773,55.516,86.587,116.588,143.606,169.662,181.585,145.522,74.048,326.312,707.582,1153.418,1581.852,2161.703,2629.319,3357.09,3500.13,2131.164,10.9
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929,3388,3388,3927,3465,1848,231,0,0,1,4,8,16,15,9,3,0,0,16,48,96,124,108,60,12,0,0,1.988,4.977,7.614,11.139,10.11,5.71,1.311,0,0,4.84,22.814,45.188,82.83,77.22,45.87,14.52,0,0,0,264,572,1181,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,33,21,9,0,0,0,2.11,5.88,14.66,13.98,8.64,3.3,0,0,0,-1.57,-2.94,-2.45,-2.1,-1.05,0,0,0,7348,9660,11738,13954,14084,11838,7848,4440,1680,56,116,198,272,368,422,540,606,384,314,802,1218,1574,1866,2288,2436,1836,870,20.165,53.215,83.624,110.707,132.514,151.62,158.567,126.97,64.762,320.585,695.816,1141.736,1580.321,2143.226,2536.41,3154.926,3309.699,2018.958,13.1
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929,3465,3311,3927,3465,1848,231,0,0,1,4,7,16,15,9,3,0,0,16,44,92,124,108,60,12,0,0,1.988,4.85,7.177,11.139,10.11,5.71,1.311,0,0,4.84,24.002,40.348,82.83,77.22,45.87,14.52,0,0,0,263,496,1181,1110,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,5,33,33,21,9,0,0,0,2.2,4.78,14.66,13.98,8.64,3.3,0,0,0,-2.11,-2.94,-2.45,-2.1,-1.05,0,0,0,7364,9798,11656,13968,14100,11826,7806,4398,1674,55,114,196,266,354,390,510,588,378,310,790,1190,1508,1758,2172,2352,1800,864,19.958,52.552,82.234,108.012,127.936,145.431,153.393,124.291,64.185,319.752,683.056,1139.54,1569.636,2103.192,2408.658,3023.004,3225.087,1989.918,14.7
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_bromide_1_smi1_1_s_1,5929,5467,3388,5544,6468,3696,462,0,0,1,4,7,12,24,18,6,0,0,16,44,76,144,192,120,24,0,0,1.988,5.739,7.106,12.352,17.597,11.421,2.623,0,0,4.84,21.758,41.228,67.32,125.4,91.74,29.04,0,0,0,237,495,852,1764,1338,456,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,48,42,18,0,0,0,1.57,4.83,8.16,21.36,17.28,6.6,0,0,0,-1.09,-3.34,-4.2,-4.2,-2.1,0,0,0,9030,15062,16010,22472,27816,25932,18060,12192,8400,72,154,254,366,438,576,744,804,756,408,1064,1640,2106,2562,3216,3636,3516,2844,28.754,73.761,117.181,158.632,200.673,250.476,268.002,244.909,196.778,420.82,932.854,1508.85,2122.149,2589.435,3502.104,4501.02,4726.266,4274.526,5.3
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_chloride_1_smi1_1_s_1,5929,4081,3388,5544,6468,3696,462,0,0,1,4,7,12,24,18,6,0,0,16,44,76,144,192,120,24,0,0,1.988,5.485,7.106,12.352,17.597,11.421,2.623,0,0,4.84,22.198,41.228,67.32,125.4,91.74,29.04,0,0,0,255,495,852,1764,1338,456,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,48,42,18,0,0,0,1.75,4.83,8.16,21.36,17.28,6.6,0,0,0,-1.29,-3.34,-4.2,-4.2,-2.1,0,0,0,8094,12290,14714,20888,25224,22908,16332,11976,8400,72,154,254,366,438,576,744,804,756,408,1064,1640,2106,2562,3216,3636,3516,2844,28.354,73.253,116.148,156.817,197.519,245.983,265.086,244.24,196.778,422.044,933.734,1511.622,2129.645,2601.675,3524.904,4517.7,4731.546,4274.526,5.1
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929,3234,3850,5621,6468,3696,462,0,0,1,4,8,13,24,18,6,0,0,16,48,84,148,192,120,24,0,0,1.988,5.076,8.136,12.789,17.597,11.421,2.623,0,0,4.84,20.856,46.838,72.16,125.4,91.74,29.04,0,0,0,266,566,928,1764,1338,456,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,48,42,18,0,0,0,2.04,5.51,9.26,21.36,17.28,6.6,0,0,0,-0.68,-3.69,-4.2,-4.2,-2.1,0,0,0,7878,10680,14858,20506,24240,22012,16428,12588,8568,74,158,258,374,458,614,816,888,804,416,1084,1680,2192,2730,3494,3960,3744,2928,28.476,73.954,116.994,158.958,201.576,254.659,284.04,262.724,204.516,429.903,955.275,1525.607,2151.805,2690.409,3693.88,4892.166,5178.912,4525.326,5.4
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929,3311,3850,6160,6468,3696,462,0,0,1,4,8,13,24,18,6,0,0,16,48,84,148,192,120,24,0,0,1.988,5.048,8.136,13.282,17.597,11.421,2.623,0,0,4.84,21.934,46.838,74.888,125.4,91.74,29.04,0,0,0,265,566,921,1764,1338,456,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,48,42,18,0,0,0,2.06,5.51,8.91,21.36,17.28,6.6,0,0,0,-1.17,-3.69,-5.44,-4.2,-2.1,0,0,0,7954,10930,15030,21672,24888,22796,17532,13776,9240,74,158,258,374,458,614,816,888,804,416,1084,1680,2192,2730,3494,3960,3744,2928,28.786,74.379,117.364,159.744,203.235,257.688,289.848,271.386,210.186,439.636,966.254,1542.094,2175.627,2737.583,3796.215,5008.92,5333.208,4628.742,12.2
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929,3311,3850,6776,6468,3696,462,0,0,1,4,8,13,24,18,6,0,0,16,48,84,148,192,120,24,0,0,1.988,5.048,8.136,13.832,17.597,11.421,2.623,0,0,4.84,21.934,46.838,72.996,125.4,91.74,29.04,0,0,0,265,566,913,1764,1338,456,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,48,42,18,0,0,0,2.06,5.51,8.52,21.36,17.28,6.6,0,0,0,-1.17,-3.69,-4.58,-4.2,-2.1,0,0,0,8146,11026,15142,22904,25464,23500,18684,15120,10008,74,158,258,374,458,614,816,888,804,416,1084,1680,2192,2730,3494,3960,3744,2928,29.453,74.949,117.918,160.844,205.474,261.619,296.681,281.12,216.504,434.459,961.868,1536.865,2171.843,2725.664,3763.982,4956.288,5235.168,4557.018,12
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929,4543,3388,5544,6468,3696,462,0,0,1,6,7,12,24,18,6,0,0,36,102,114,216,288,180,36,0,0,1.988,6.909,7.106,12.352,17.597,11.421,2.623,0,0,4.84,37.07,41.228,67.32,125.4,91.74,29.04,0,0,0,403,495,852,1764,1338,456,0,0,0,0,0,0,0,0,0,0,0,0,19,23,36,96,78,30,0,0,0,3.56,4.83,8.16,21.36,17.28,6.6,0,0,0,-3.65,-3.34,-4.2,-4.2,-2.1,0,0,0,7982,13438,15274,21416,26088,23916,16908,12048,8400,74,162,268,394,486,672,816,828,756,444,1204,1844,2478,3186,3912,4020,3588,2844,28.689,77.976,122.816,166.998,215.215,271.193,281.448,247.997,196.778,444.967,1005.308,1628.983,2383.01,3015.387,4295.544,5081.484,4910.01,4274.526,5.4
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929,3388,3465,5544,6468,3696,462,0,0,1,4,8,12,24,18,6,0,0,16,48,80,144,192,120,24,0,0,1.988,4.977,7.544,12.352,17.597,11.421,2.623,0,0,4.84,22.814,46.068,67.32,125.4,91.74,29.04,0,0,0,264,571,852,1764,1338,456,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,48,42,18,0,0,0,2.11,5.93,8.16,21.36,17.28,6.6,0,0,0,-1.57,-3.34,-4.2,-4.2,-2.1,0,0,0,7870,10920,14220,20168,24016,21540,15636,11964,8412,73,156,256,372,452,600,792,840,768,412,1076,1668,2164,2672,3384,3792,3588,2856,27.846,72.647,114.956,154.968,194.337,242.429,266.992,247.922,197.932,428.732,950.102,1525.183,2170.632,2701.267,3691.464,4791.852,4922.418,4332.606,11.2
